PMX Bone Weight
2.908374,9.383657,2.24558,0.1872674,0.5665163,0.8024899,yq_4_6,yq_4_5,,,0.6208401,0.3791599,0,0,False,0,0,0,0,0,0,0,0,0
3.522237,9.829768,0.8622373,0.9137158,0.3396667,0.2230464,yq_3_3,yq_3_4,,,0.7682608,0.2317392,0,0,False,0,0,0,0,0,0,0,0,0
3.46614,10.03704,0.7572156,0.9978765,-0.05637016,-0.03263027,yq_3_3,yq_3_4,,,0.7998574,0.2001426,0,0,False,0,0,0,0,0,0,0,0,0
3.458186,10.03212,0.8618951,0.9063079,-0.1678159,0.3878696,yq_3_3,yq_3_4,,,0.6450419,0.3549581,0,0,False,0,0,0,0,0,0,0,0,0
3.150741,8.182381,2.968628,-0.1394384,0.4335501,0.8902758,yq_5_6,yq_5_5,,,0.7795386,0.2204614,0,0,False,0,0,0,0,0,0,0,0,0
3.259547,8.210882,2.975856,0.1739366,0.5205156,0.8359481,yq_5_6,yq_5_5,,,0.7325634,0.2674366,0,0,False,0,0,0,0,0,0,0,0,0
3.090776,8.650008,2.725198,0.1591457,0.5380282,0.8277674,yq_4_6,yq_4_5,,,0.7759295,0.2240705,0,0,False,0,0,0,0,0,0,0,0,0
2.974792,8.633203,2.723594,-0.05924372,0.4960827,0.8662516,yq_4_6,yq_4_5,,,0.8360807,0.1639193,0,0,False,0,0,0,0,0,0,0,0,0
3.358987,7.811116,3.176874,-0.03464917,0.4306595,0.901849,yq_5_6,yq_5_5,,,0.7718881,0.2281119,0,0,False,0,0,0,0,0,0,0,0,0
3.438093,7.820541,3.169483,0.2363529,0.4918513,0.8379853,yq_5_6,yq_5_5,,,0.7325404,0.2674596,0,0,False,0,0,0,0,0,0,0,0,0
3.509083,7.600235,3.269332,0.1399888,0.4458119,0.8841124,yq_5_6,yq_5_5,,,0.7422646,0.2577354,0,0,False,0,0,0,0,0,0,0,0,0
2.129811,7.689615,4.007962,0.5160421,0.3487648,0.7823449,yq_5_7,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.240745,7.918798,3.812033,0.6462519,0.3056892,0.6992227,yq_5_7,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.157419,7.940466,3.863118,0.292154,0.4752311,0.8299404,yq_5_7,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.824046,10.75741,2.127043,0.3108544,0.5198498,0.795692,yq_2_7,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.431015,10.78973,2.248715,-0.2095715,0.5033987,0.8382537,yq_2_7,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.560261,10.35761,2.491407,-0.05037919,0.4705896,0.8809127,yq_3_7,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.889565,10.34169,2.391185,0.3781292,0.5203082,0.7657008,yq_3_7,yq_3_6,,,0.7115297,0.2884703,0,0,False,0,0,0,0,0,0,0,0,0
1.738071,9.936658,2.719914,-0.1049951,0.4192933,0.9017588,yq_3_7,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.07616,10.00215,2.512464,0.4533315,0.4929406,0.7426305,yq_3_7,yq_3_6,,,0.6808193,0.3191807,0,0,False,0,0,0,0,0,0,0,0,0
1.341782,13.24045,0.925311,0.3778507,0.4355904,0.8170005,yq_0_7,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.505336,13.26132,0.8385443,0.5404204,0.4238969,0.726813,yq_0_7,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.486695,13.37878,0.7833321,0.5548046,0.4241794,0.715726,yq_0_7,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.710433,11.69047,1.599861,0.1336686,0.5337229,0.8350284,yq_2_6,yq_2_7,,,0.6231029,0.3768971,0,0,False,0,0,0,0,0,0,0,0,0
3.295654,10.51354,0.72473,0.8806013,0.4557298,0.1298128,yq_3_3,yq_3_4,,,0.5550802,0.4449198,0,0,False,0,0,0,0,0,0,0,0,0
3.086595,10.83333,0.8218486,0.8125623,0.4983941,0.3022343,yq_3_4,yq_3_3,,,0.797382,0.202618,0,0,False,0,0,0,0,0,0,0,0,0
3.095212,10.55306,1.136936,0.7653443,0.4593067,0.4508718,yq_3_4,yq_3_5,,,0.5042638,0.4957362,0,0,False,0,0,0,0,0,0,0,0,0
2.560706,11.20707,1.294273,0.6749681,0.4904754,0.5512276,yq_2_5,yq_2_6,,,0.5964586,0.4035414,0,0,False,0,0,0,0,0,0,0,0,0
2.402173,10.85956,1.667189,0.5637121,0.2273313,0.7940712,yq_2_6,yq_2_5,,,0.807551,0.192449,0,0,False,0,0,0,0,0,0,0,0,0
2.703137,10.672,1.522837,0.5285727,0.1107106,0.8416374,yq_3_5,yq_3_6,,,0.6248568,0.3751432,0,0,False,0,0,0,0,0,0,0,0,0
1.592809,14.29416,0.09759571,0.1946758,0.8902268,0.4118223,yq_0_5,yq_0_6,,,0.8588152,0.1411848,0,0,False,0,0,0,0,0,0,0,0,0
1.65446,14.31246,-0.05909448,0.3476416,0.928973,0.1271002,yq_0_4,yq_0_5,,,0.5312604,0.4687396,0,0,False,0,0,0,0,0,0,0,0,0
1.589849,14.30473,-0.06505167,-0.1368407,0.9903263,0.02298177,yq_0_4,yq_0_5,,,0.5530629,0.4469371,0,0,False,0,0,0,0,0,0,0,0,0
1.525191,14.2824,0.09604339,0.3792482,0.8017434,0.4619287,yq_0_5,yq_0_6,,,0.7946781,0.2053219,0,0,False,0,0,0,0,0,0,0,0,0
1.222353,13.15817,1.053511,-0.655767,-0.2286899,0.7194931,yq_0_7,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.046614,13.47215,0.9915109,-0.8028548,-0.2133769,0.5566815,yq_0_7,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.020394,13.44274,0.9424224,-0.7992871,-0.1956616,0.5682048,yq_0_7,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.19127,13.12204,1.012348,-0.6732143,-0.223764,0.704778,yq_0_7,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.824497,13.69428,0.2136807,0.9375015,-0.333495,0.099357,yq_0_5,yq_0_6,,,0.7839732,0.2160268,0,0,False,0,0,0,0,0,0,0,0,0
1.837031,13.68665,0.3189196,0.9474389,-0.2411599,0.2102406,yq_0_5,yq_0_6,,,0.6519229,0.3480771,0,0,False,0,0,0,0,0,0,0,0,0
1.789914,13.6182,0.2792306,0.9690802,-0.1081445,0.2217844,yq_0_5,yq_0_6,,,0.6457117,0.3542883,0,0,False,0,0,0,0,0,0,0,0,0
0.9503319,13.75019,0.8991213,-0.8890025,-0.0599718,0.453958,yq_0_7,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.9255022,13.73273,0.8439044,-0.9101929,0.008129475,0.4141055,yq_0_7,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.207786,12.04132,0.8994716,0.6694434,0.2996326,0.6797541,yq_1_6,yq_1_5,,,0.5184202,0.4815798,0,0,False,0,0,0,0,0,0,0,0,0
2.221398,12.11249,0.8834343,0.6826994,0.2902873,0.6705629,yq_1_5,yq_1_6,,,0.5217994,0.4782006,0,0,False,0,0,0,0,0,0,0,0,0
1.911227,12.33007,1.033335,0.6082074,0.3682794,0.7031742,yq_1_6,yq_1_5,,,0.8272754,0.1727246,0,0,False,0,0,0,0,0,0,0,0,0
1.876203,12.3003,1.078315,0.55172,0.3802668,0.7422951,yq_1_6,yq_1_5,,,0.9022566,0.09774339,0,0,False,0,0,0,0,0,0,0,0,0
1.587871,12.66786,1.108664,0.3620595,0.263063,0.8942658,yq_1_6,yq_1_7,,,0.6440297,0.3559703,0,0,False,0,0,0,0,0,0,0,0,0
1.5458,12.63921,1.112821,-0.5317055,-0.3098119,0.7882295,yq_1_6,yq_1_7,,,0.5468634,0.4531366,0,0,False,0,0,0,0,0,0,0,0,0
1.396597,12.87343,1.104238,-0.02865098,0.08583754,0.9958969,yq_1_7,yq_1_6,,,0.5134935,0.4865065,0,0,False,0,0,0,0,0,0,0,0,0
1.335966,12.89939,1.07354,-0.6000856,-0.2742368,0.7514594,yq_1_7,yq_1_6,,,0.5777456,0.4222544,0,0,False,0,0,0,0,0,0,0,0,0
4.218854,8.311491,1.418465,0.6113243,0.4217465,0.6696361,yq_5_4,yq_5_3,,,0.5231771,0.4768229,0,0,False,0,0,0,0,0,0,0,0,0
4.105428,8.304663,1.458048,0.2776214,0.3414458,0.8979648,yq_5_4,yq_5_3,,,0.5753952,0.4246048,0,0,False,0,0,0,0,0,0,0,0,0
4.332055,7.92502,1.510071,0.3696267,0.3316462,0.8679786,yq_5_3,yq_5_4,,,0.5792478,0.4207522,0,0,False,0,0,0,0,0,0,0,0,0
4.391431,7.932914,1.478484,0.6213408,0.4306778,0.6545626,yq_5_3,yq_5_4,,,0.6176082,0.3823918,0,0,False,0,0,0,0,0,0,0,0,0
1.908727,13.72457,-0.5739337,0.7947938,-0.3627507,-0.4865333,yq_0_3,yq_0_2,,,0.6970892,0.3029108,0,0,False,0,0,0,0,0,0,0,0,0
1.823817,13.84218,-0.7509691,0.5528884,-0.0006757218,-0.833255,yq_0_2,yq_0_3,,,0.6478736,0.3521264,0,0,False,0,0,0,0,0,0,0,0,0
1.923485,13.9137,-0.6848944,0.7649004,0.1820979,-0.6178734,yq_0_3,yq_0_2,,,0.6926534,0.3073466,0,0,False,0,0,0,0,0,0,0,0,0
1.971297,13.80437,-0.5136721,0.9375001,-0.1451777,-0.3162542,yq_0_3,yq_0_2,,,0.9948574,0.005142629,0,0,False,0,0,0,0,0,0,0,0,0
1.406934,14.96052,-0.4311232,0.8923823,0.4431365,0.08534968,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.336037,15.10227,-0.466514,0.8854312,0.4597994,0.06779272,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
3.522237,9.829768,0.8622373,0.2583361,0.5166495,0.8162938,yq_3_3,yq_3_4,,,0.7682608,0.2317392,0,0,False,0,0,0,0,0,0,0,0,0
3.565974,9.828876,0.8489608,0.6065906,0.5562119,0.5680457,yq_3_3,yq_3_4,,,0.7933004,0.2066996,0,0,False,0,0,0,0,0,0,0,0,0
3.46614,10.03704,0.7572156,0.2621063,0.4916786,0.8303928,yq_3_3,yq_3_4,,,0.7998574,0.2001426,0,0,False,0,0,0,0,0,0,0,0,0
2.18308,8.998528,-1.240369,0.4648255,-0.1313683,-0.8756024,yq_3_0,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.069855,8.973142,-1.271463,0.2422237,-0.1789398,-0.9535765,yq_3_0,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.071368,9.277333,-1.329459,0.3427883,-0.1209451,-0.9315945,yq_3_0,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.088509,10.78173,-1.303844,0.6463827,0.1096263,-0.755097,yq_2_0,yq_2_1,,,0.637886,0.362114,0,0,False,0,0,0,0,0,0,0,0,0
2.173543,10.22008,-1.28828,0.6399787,0.04164866,-0.7672629,yq_2_0,yq_2_1,,,0.8408672,0.1591328,0,0,False,0,0,0,0,0,0,0,0,0
1.935098,10.20657,-1.43039,0.3530022,-0.01171005,-0.9355491,yq_2_0,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.862262,10.76775,-1.447103,0.4118944,0.04319852,-0.910207,yq_2_0,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
3.067417,10.34347,-0.2673074,0.9249555,0.3606994,-0.1198069,yq_3_2,yq_3_1,,,0.8848693,0.1151307,0,0,False,0,0,0,0,0,0,0,0,0
3.07613,10.33975,-0.311753,0.9054759,0.3943973,-0.1567314,yq_3_2,yq_3_1,,,0.8545673,0.1454327,0,0,False,0,0,0,0,0,0,0,0,0
2.987817,10.5139,-0.3624792,0.8868565,0.322427,-0.3309471,yq_2_2,yq_2_1,,,0.8289928,0.1710072,0,0,False,0,0,0,0,0,0,0,0,0
3.171107,10.35853,-0.09214111,0.8147318,-0.1624713,-0.5566103,yq_3_2,yq_3_3,,,0.8976599,0.1023401,0,0,False,0,0,0,0,0,0,0,0,0
1.848697,13.00145,-1.169205,0.7450226,0.1941179,-0.6381688,yq_0_1,yq_0_2,,,0.7791097,0.2208903,0,0,False,0,0,0,0,0,0,0,0,0
2.071758,12.50575,-1.054739,0.8084893,0.204126,-0.5519761,yq_1_1,yq_1_2,,,0.5478896,0.4521104,0,0,False,0,0,0,0,0,0,0,0,0
1.89481,12.42761,-1.282095,0.6632195,0.1832883,-0.7256344,yq_1_1,yq_1_2,,,0.9075983,0.09240168,0,0,False,0,0,0,0,0,0,0,0,0
1.623165,12.93605,-1.38305,0.5893124,0.1465083,-0.7945099,yq_0_1,yq_0_0,,,0.6905231,0.3094769,0,0,False,0,0,0,0,0,0,0,0,0
1.747637,11.66817,-1.411094,0.5550978,0.1409819,-0.8197499,yq_1_0,yq_1_1,,,0.8800042,0.1199958,0,0,False,0,0,0,0,0,0,0,0,0
1.728738,11.89198,-1.377465,0.253768,-0.3200198,-0.9127918,yq_1_0,yq_1_1,,,0.635569,0.364431,0,0,False,0,0,0,0,0,0,0,0,0
1.951212,11.69988,-1.239002,0.2875703,-0.1554297,-0.9450638,yq_1_1,yq_1_0,,,0.7580167,0.2419833,0,0,False,0,0,0,0,0,0,0,0,0
1.990087,11.3558,-1.287231,0.6607183,0.1424444,-0.7369945,yq_1_0,yq_1_1,,,0.5965346,0.4034654,0,0,False,0,0,0,0,0,0,0,0,0
2.049434,11.36007,-1.204809,0.7521631,0.1660687,-0.6377078,yq_1_1,yq_1_0,,,0.6384075,0.3615925,0,0,False,0,0,0,0,0,0,0,0,0
2.179535,11.23952,-1.117956,0.6109196,-0.09226892,-0.7862979,yq_2_1,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.513561,10.98251,-0.8300515,0.6648321,0.1761666,-0.7259228,yq_2_1,yq_2_2,,,0.6639113,0.3360887,0,0,False,0,0,0,0,0,0,0,0,0
2.417215,10.80535,-0.9612818,0.5744351,0.08726688,-0.8138849,yq_2_1,yq_2_2,,,0.9070681,0.09293193,0,0,False,0,0,0,0,0,0,0,0,0
2.238192,9.565174,-1.255826,0.6602682,-0.007189767,-0.7509953,yq_3_0,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.266882,9.29449,-1.221769,0.6394465,-0.06831092,-0.7657948,yq_3_0,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.030011,9.554042,-1.37432,0.3142346,-0.06987196,-0.9467705,yq_3_0,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.276098,10.79489,-1.100371,0.8366446,0.1395594,-0.5296686,yq_2_1,yq_2_0,,,0.987143,0.01285702,0,0,False,0,0,0,0,0,0,0,0,0
2.29221,10.79823,-1.039478,0.859673,0.10749,-0.4994085,yq_2_1,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.382449,10.23943,-0.9841172,0.7563169,0.03947436,-0.6530133,yq_2_1,yq_2_0,,,0.9782041,0.02179593,0,0,False,0,0,0,0,0,0,0,0,0
2.376001,10.23451,-1.079221,0.9369467,0.07265037,-0.3418368,yq_2_1,yq_2_0,,,0.8175368,0.1824632,0,0,False,0,0,0,0,0,0,0,0,0
2.336033,9.300051,-1.134835,0.8959868,-0.07955717,-0.436896,yq_3_0,yq_3_1,,,0.8827513,0.1172487,0,0,False,0,0,0,0,0,0,0,0,0
2.354675,9.297087,-1.062326,0.9669487,-0.09242444,-0.2376291,yq_3_0,yq_3_1,,,0.7531018,0.2468982,0,0,False,0,0,0,0,0,0,0,0,0
2.290228,9.008443,-1.122428,0.9578161,-0.2020319,-0.2043799,yq_3_0,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.28529,9.021423,-1.164698,0.8271198,-0.1559305,-0.5399613,yq_3_0,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.016761,13.38727,-0.914516,0.9416441,-0.2413299,-0.234661,yq_0_2,yq_0_1,,,0.8204023,0.1795977,0,0,False,0,0,0,0,0,0,0,0,0
1.831071,13.70295,-1.130322,0.7914621,0.3577148,-0.4956084,yq_0_2,yq_0_1,,,0.6872052,0.3127948,0,0,False,0,0,0,0,0,0,0,0,0
2.013559,13.45079,-0.8143991,0.9997222,0.01869616,-0.01433021,yq_0_2,yq_0_1,,,0.9624568,0.03754318,0,0,False,0,0,0,0,0,0,0,0,0
3.686881,8.067362,-0.03543792,0.7953795,-0.03995951,-0.6047931,yq_4_2,yq_4_1,,,0.6546076,0.3453924,0,0,False,0,0,0,0,0,0,0,0,0
3.447094,8.566421,-0.3552405,0.6608852,-0.09619458,-0.7442964,yq_4_1,yq_4_2,,,0.5698405,0.4301595,0,0,False,0,0,0,0,0,0,0,0,0
3.577881,8.611928,-0.1681485,0.9117536,0.102469,-0.39775,yq_4_2,yq_4_1,,,0.6503379,0.3496621,0,0,False,0,0,0,0,0,0,0,0,0
3.610084,8.637354,0.05880378,0.9619017,0.1934716,0.1931667,yq_4_2,yq_4_1,,,0.8353881,0.1646119,0,0,False,0,0,0,0,0,0,0,0,0
3.694126,8.246848,0.02124408,0.9721168,0.1538198,-0.1769975,yq_4_2,yq_4_1,,,0.7487936,0.2512064,0,0,False,0,0,0,0,0,0,0,0,0
3.62004,8.632301,-0.003069915,0.9826155,0.1750283,-0.06189894,yq_4_2,yq_4_1,,,0.796385,0.203615,0,0,False,0,0,0,0,0,0,0,0,0
3.554932,9.01048,-0.02774511,0.9795161,0.2005148,-0.01850375,yq_4_2,yq_4_1,,,0.8469216,0.1530784,0,0,False,0,0,0,0,0,0,0,0,0
3.525632,9.01847,0.05922468,0.9131457,0.2625006,0.3118639,yq_4_2,yq_4_1,,,0.8930709,0.1069291,0,0,False,0,0,0,0,0,0,0,0,0
2.359988,9.576856,-1.110602,0.9150854,-0.02372842,-0.4025607,yq_3_0,yq_3_1,,,0.7066309,0.2933691,0,0,False,0,0,0,0,0,0,0,0,0
2.377783,9.583781,-1.029306,0.9807507,-0.02961244,-0.1930051,yq_3_0,yq_3_1,,,0.5623513,0.4376487,0,0,False,0,0,0,0,0,0,0,0,0
4.027947,8.745151,1.303269,0.5302859,0.4423832,0.7232519,yq_4_3,yq_4_4,,,0.6025937,0.3974063,0,0,False,0,0,0,0,0,0,0,0,0
3.894076,8.735347,1.343908,0.2974277,0.3897434,0.8715714,yq_4_3,yq_4_4,,,0.5415033,0.4584967,0,0,False,0,0,0,0,0,0,0,0,0
4.497631,7.726757,1.51861,0.6061987,0.4427867,0.6606534,yq_5_3,yq_5_4,,,0.6859173,0.3140827,0,0,False,0,0,0,0,0,0,0,0,0
2.475905,11.33486,-0.9049569,0.7001953,0.2066328,-0.6833954,yq_2_1,yq_2_2,,,0.6054203,0.3945797,0,0,False,0,0,0,0,0,0,0,0,0
2.588357,11.02782,-0.8734304,0.5046317,-0.2879103,-0.8139129,yq_2_1,yq_2_2,,,0.6367805,0.3632195,0,0,False,0,0,0,0,0,0,0,0,0
2.24743,11.27448,-1.137257,0.3700098,-0.332763,-0.8673877,yq_2_1,yq_2_2,,,0.9667219,0.03327811,0,0,False,0,0,0,0,0,0,0,0,0
2.959764,10.97857,-0.2544217,0.8829952,0.2917899,-0.3676652,yq_2_2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
2.746048,11.4613,-0.3820914,0.8900281,0.3651702,-0.2729478,yq_2_2,yq_2_3,,,0.9751244,0.02487558,0,0,False,0,0,0,0,0,0,0,0,0
3.035449,11.03485,0.0870842,0.9104052,0.389491,-0.1394956,yq_2_3,yq_2_2,,,0.5154303,0.4845697,0,0,False,0,0,0,0,0,0,0,0,0
1.667878,13.74593,-1.260396,0.3081345,0.3752539,-0.8742073,yq_0_1,yq_0_2,,,0.5133125,0.4866875,0,0,False,0,0,0,0,0,0,0,0,0
1.594693,13.98505,-1.159475,0.2373258,0.6418911,-0.7291448,yq_0_2,yq_0_1,,,0.699375,0.300625,0,0,False,0,0,0,0,0,0,0,0,0
2.210385,8.795245,-1.195329,0.6765465,-0.2008514,-0.7084796,yq_3_0,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.190547,13.23611,-1.645511,-0.287562,-0.071016,-0.9551255,yq_0_0,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.183978,13.12515,-1.613468,0.006342821,-0.2721492,-0.962234,yq_0_0,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.092556,13.31376,-1.638227,-0.3926195,-0.1929198,-0.8992394,yq_0_0,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.138347,13.35093,-1.657203,0.06209165,-0.05093725,-0.9967697,yq_0_0,yq_0_1,,,0.9469405,0.05305952,0,0,False,0,0,0,0,0,0,0,0,0
1.525612,12.20811,-1.55684,0.5552153,0.09613827,-0.8261319,yq_1_0,yq_1_1,,,0.9461142,0.05388582,0,0,False,0,0,0,0,0,0,0,0,0
1.706028,12.33713,-1.420574,0.4946762,-0.01921274,-0.8688648,yq_1_1,yq_1_0,,,0.6905486,0.3094514,0,0,False,0,0,0,0,0,0,0,0,0
1.642759,12.06121,-1.487691,0.1896918,-0.3279839,-0.9254423,yq_1_0,yq_1_1,,,0.7897048,0.2102952,0,0,False,0,0,0,0,0,0,0,0,0
1.673858,14.09704,-0.9407747,0.4446657,0.7769397,-0.445687,yq_0_2,yq_0_3,,,0.9257938,0.07420617,0,0,False,0,0,0,0,0,0,0,0,0
1.893093,13.83256,-0.8440619,0.8949489,0.4392709,-0.07814863,yq_0_2,yq_0_3,,,0.7932957,0.2067043,0,0,False,0,0,0,0,0,0,0,0,0
2.505008,11.86496,-0.5816517,0.88473,0.1371296,-0.4454753,yq_1_2,yq_1_1,,,0.8339641,0.1660359,0,0,False,0,0,0,0,0,0,0,0,0
2.633096,11.38048,-0.7046629,0.7828117,0.2841649,-0.5535839,yq_2_2,yq_2_1,,,0.6792895,0.3207105,0,0,False,0,0,0,0,0,0,0,0,0
2.301345,11.78891,-0.9486176,0.7390075,0.2322897,-0.6323838,yq_1_1,yq_1_2,,,0.6722939,0.3277061,0,0,False,0,0,0,0,0,0,0,0,0
2.786675,10.92971,-0.6950381,0.6404347,-0.2466528,-0.727328,yq_2_2,yq_2_1,,,0.5950502,0.4049498,0,0,False,0,0,0,0,0,0,0,0,0
2.839633,10.93589,-0.6326936,0.8681085,-0.3117662,-0.3862503,yq_2_2,yq_2_1,,,0.6828152,0.3171848,0,0,False,0,0,0,0,0,0,0,0,0
3.221731,10.40332,-0.1045058,0.8994481,0.3214813,-0.2960449,yq_3_2,yq_3_3,,,0.8298855,0.1701145,0,0,False,0,0,0,0,0,0,0,0,0
